A01nficha;A01uf_mor;localidade_mor;setor_distrito_mor;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf_mor;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor;starttime;A01uf_dom;localidade_dom;setor_distrito_dom;A01ncriancas;A01npessoas13;A01npessoas;B01;B02;B02_1;B02_1_1;B02_2;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13;B13_1;B13_2;B13_3;B13_3_1_1;B13_3_1_2;B13_3_1_3;B13_3_1_4;B13_3_1_5;B13_3_1_88888;B14;B14_1;B14_1_1_1;B14_1_1_2;B14_1_1_3;B14_1_1_88888;B15;B15_1;B15_2;B15_3;B15_3_1_1;B15_3_1_2;B15_3_1_3;B15_3_1_88888;B16;B16_1;B16_2;B16_2_1_1;B16_2_1_2;B16_2_1_3;B16_2_1_4;B16_2_1_5;B16_2_1_88888;B17_1;B17_1_1;B17_2;B17_2_1;B17_2_2;B17_3;B17_4;B18_1;B18_2;B18_3;B19_1;B19_2;B19_3;B19_4;B19_5;B20;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1;C05;C05_1_1;C05_1_2;C06_1;C06_2;C07_1;C07_2;C07_3;C07_4;C07_5;C07_6;C07_7;C07_8;C07_9;C07_10;C07_11;C07_12;C07_13;C08;C08_1;C09;C09_1;C09_2;C10_1;C10_2;C10_3;C10_4;C11;C11_1;C11_2;C11_3;C11_4;D15;D16_1;D16_2;D16_3;D16_4;D16_5;grupo_ped;UPT;criterio_brasil;arranjos;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;infla_ipcadf_dom;peso_dom;localidade
06013;52;5241;43;06013-2;2;52;1971-05-23;99999;99999;2;2;99999;8;99999;2;99999;99999;4;1;99999;2;1;06013-1;1;3;4;4;4;4;76;53;7653;99999;99999;10;10;7653;765309;7652;5241;6;2;99999;1;0;0;1;1;2;1;1;2;1;1;1;41;2;1;3;20;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;1;20;0;20;1;1;2;1;2;2;2;2;2;99999;2;9;7;99999;2;2;99999;2;1800;1818,784947;0;0;99999;99999;88888;99999;18;99999;99999;0,989671705;1;2;2;5;107,6092576;2024-04-18 16:14:00;52;5241;43;0;2;2;1;1;2;99999;2;5;99999;99999;99999;2;1;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;1;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;2;99999;99999;1;2;2;2;1;1;2;2;1;2;1;1;1;2;99999;2;99999;99999;99999;1;1;1;2;1;1;0;0;1;1;0;1;0;0;0;1;0;1;2;99999;2;99999;99999;9;9;41;41;1;3;2;0;0;2;99999;99999;99999;99999;99999;99999;99999;5;6;99999;99999;99999;99999;0.989671705310335;253.787500071735;5241
06027;52;5241;43;06027-1;1;41;99999;99999;41;1;1;99999;10;99999;1;1;06027-2;4;1;99999;2;1;06027-2;1;4;4;4;4;4;76;53;7653;99999;99999;30;30;99999;99999;7652;5241;1;2;99999;1;0;88888;88888;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;1;12;0;40;1;1;2;1;2;2;2;2;2;99999;2;4;3;99999;99999;99999;1;1;88888;99999;0;0;99999;99999;88888;99999;8;99999;99999;0,982195674;1;2;2;5;191,6599601;2024-02-12 13:13:00;52;5241;43;1;3;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;4;2;1;1;2;2;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;1;2;99999;99999;99999;99999;99999;99999;1;3;1;2;2;1;1;1;1;2;1;1;2;2;2;1;1;1;2;99999;1;2;99999;99999;1;1;1;2;1;88888;88888;88888;88888;88888;88888;88888;88888;88888;2;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;0;2;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;3;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
06027;52;5241;43;06027-2;2;52;99999;99999;52;2;2;99999;8;99999;2;99999;99999;4;1;99999;2;1;06027-1;2;3;4;4;4;4;76;29;76290320;99999;99999;47;47;99999;99999;7652;5241;2;2;99999;1;0;88888;88888;1;2;1;1;2;1;1;4;41;2;1;3;20;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;5;2;2;2;99999;99999;2;99999;99999;1;7;0;40;1;20;1;2;2;2;2;2;2;99999;1;6;3;99999;99999;99999;1;1;1320;1343,927728;0;0;99999;99999;88888;99999;12;99999;99999;0,982195674;1;2;2;2;107,6092576;2024-02-12 13:13:00;52;5241;43;1;3;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;4;2;1;1;2;2;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;1;2;99999;99999;99999;99999;99999;99999;1;3;1;2;2;1;1;1;1;2;1;1;2;2;2;1;1;1;2;99999;1;2;99999;99999;1;1;1;2;1;88888;88888;88888;88888;88888;88888;88888;88888;88888;2;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;0;2;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;3;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
06027;52;5241;43;06027-3;3;63;99999;99999;63;1;1;99999;10;99999;8;99999;99999;4;1;99999;1;2;99999;2;1;4;4;4;3;76;52;76520830;2;1;99999;27;99999;99999;99999;5241;1;1;7653;1;0;0;1;2;99999;99999;99999;99999;1;1;4;41;2;99999;99999;99999;2;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;5;2;2;2;99999;99999;1;1320;101811,6885;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;1;1320;1343,927728;0,982195674;1;2;2;2;138,7212368;2024-02-12 13:13:00;52;5241;43;1;3;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;4;2;1;1;2;2;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;1;2;99999;99999;99999;99999;99999;99999;1;3;1;2;2;1;1;1;1;2;1;1;2;2;2;1;1;1;2;99999;1;2;99999;99999;1;1;1;2;1;88888;88888;88888;88888;88888;88888;88888;88888;88888;2;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;0;2;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;3;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
06027;52;5241;43;06027-4;4;11;99999;99999;11;1;99999;99999;99999;99999;4;99999;99999;4;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;11;11;99999;99999;7652;5241;99999;99999;99999;1;0;0;0;1;2;1;1;2;1;1;4;53;2;99999;99999;99999;2;1;99999;1;1;1;41;2;2;2;2;2;2;2;2;1;99999;9;1;4;5;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;10;0;0;0,982195674;99999;99999;99999;2;242,5069477;2024-02-12 13:13:00;52;5241;43;1;3;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;4;2;1;1;2;2;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;1;2;99999;99999;99999;99999;99999;99999;1;3;1;2;2;1;1;1;1;2;1;1;2;2;2;1;1;1;2;99999;1;2;99999;99999;1;1;1;2;1;88888;88888;88888;88888;88888;88888;88888;88888;88888;2;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;0;2;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;3;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
06192;52;5241;43;06192-1;1;60;99999;99999;60;2;2;99999;8;99999;1;2;99999;4;1;99999;1;2;99999;2;2;4;4;4;4;76;29;76290970;99999;99999;30;30;99999;99999;7652;5241;2;2;99999;1;0;0;1;1;2;1;1;2;1;1;4;41;2;1;4;18;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2;1;1400;1425,377893;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;20;1400;1425,377893;0,982195674;1;2;2;8;123,9342705;2024-02-27 15:55:00;52;5241;43;0;4;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;1;4;1;1;1;1;2;1;1;2;1;1;1;2;99999;2;99999;2;99999;99999;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;1;0;0;0;2;99999;2;99999;99999;41;41;41;41;1;1;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;2;2800;2850.75578584447;700;712.688946461117;0.982195673829201;253.787500071735;5241
06192;52;5241;43;06192-2;2;36;99999;99999;36;2;2;99999;8;99999;5;99999;99999;4;1;99999;1;3;99999;2;4;4;4;4;4;76;29;76290320;99999;99999;30;30;99999;99999;7652;5241;1;2;99999;0;0;0;0;2;99999;99999;99999;99999;1;1;4;41;2;2;99999;99999;2;1;99999;1;1;3;41;2;2;2;2;2;2;2;2;1;99999;9;2;4;9;99999;99999;99999;99999;99999;2;2;1;1400;1425,377893;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;4;1400;1425,377893;0,982195674;1;2;2;2;267,5535261;2024-02-27 15:55:00;52;5241;43;0;4;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;1;4;1;1;1;1;2;1;1;2;1;1;1;2;99999;2;99999;2;99999;99999;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;1;0;0;0;2;99999;2;99999;99999;41;41;41;41;1;1;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;2;2800;2850.75578584447;700;712.688946461117;0.982195673829201;253.787500071735;5241
06192;52;5241;43;06192-3;3;14;99999;99999;14;2;99999;99999;99999;99999;10;99999;99999;4;1;99999;1;2;99999;99999;4;4;4;4;4;76;52;76520025;2;2;99999;99999;99999;99999;99999;5241;99999;2;99999;1;0;1;0;1;2;1;1;2;2;99999;99999;99999;2;2;99999;99999;1;1;99999;1;1;2;41;2;2;2;2;2;2;2;2;1;99999;9;1;4;9;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;8;0;0;0,982195674;99999;99999;99999;2;188,2678855;2024-02-27 15:55:00;52;5241;43;0;4;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;1;4;1;1;1;1;2;1;1;2;1;1;1;2;99999;2;99999;2;99999;99999;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;1;0;0;0;2;99999;2;99999;99999;41;41;41;41;1;1;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;2;2800;2850.75578584447;700;712.688946461117;0.982195673829201;253.787500071735;5241
06192;52;5241;43;06192-4;4;13;99999;99999;13;2;99999;99999;99999;99999;10;99999;99999;4;1;99999;99999;99999;99999;99999;3;4;4;4;4;76;29;76290320;99999;99999;5;5;7629;76290320;7652;5241;1;99999;99999;1;0;0;1;1;2;1;1;2;1;1;4;41;2;2;99999;99999;1;1;99999;1;1;1;41;2;2;2;2;2;2;2;2;1;99999;9;1;4;7;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;20;0;0;0,982195674;99999;99999;99999;2;188,2678855;2024-02-27 15:55:00;52;5241;43;0;4;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;1;2;99999;99999;99999;99999;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;1;4;1;1;1;1;2;1;1;2;1;1;1;2;99999;2;99999;2;99999;99999;99999;1;1;1;2;2;1;1;1;0;0;1;0;0;0;1;0;0;0;2;99999;2;99999;99999;41;41;41;41;1;1;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;6;2;2800;2850.75578584447;700;712.688946461117;0.982195673829201;253.787500071735;5241
06263;52;5241;43;06263-1;1;75;1948-10-05;99999;99999;2;2;99999;8;99999;1;1;06263-2;4;1;99999;1;2;99999;2;3;3;3;3;2;76;22;76220220;99999;99999;30;30;99999;99999;7652;5241;6;2;99999;0;0;0;0;2;99999;99999;99999;99999;1;1;4;41;2;1;5;26;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;5;2;2;1;1320;1354,007186;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;0;0;88888;99999;40;99999;99999;0,974884044;1;2;2;2;117,9957072;2024-01-12 13:13:00;52;5241;43;0;2;2;1;1;2;99999;2;1;99999;99999;1;1;1;2;8;2;2;1;2;2;2;99999;99999;99999;99999;99999;99999;1;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;5;1;2;3;1;1;1;88888;88888;1;1;2;88888;1;2;1;1;2;99999;1;1;99999;99999;1;1;1;1;88888;1;1;0;2;0;0;1;0;0;2;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;2;0;15;0;1;2;1;2;2;2;99999;99999;5;2;99999;99999;99999;99999;0.974884043502929;253.787500071735;5241
06263;52;5241;43;06263-2;2;46;1977-02-21;99999;99999;1;1;99999;10;99999;5;99999;99999;1;1;99999;1;2;99999;1;3;4;3;4;4;76;53;7653;99999;99999;10;10;7653;765302;7652;5241;1;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;1;1;2;99999;99999;2;99999;99999;1;0;88888;36;1;30;2;1;2;2;2;2;2;99999;2;88888;7;99999;2;2;99999;2;88888;99999;0;0;99999;99999;88888;99999;88888;99999;99999;0,974884044;1;2;2;5;157,0236953;2024-01-12 13:13:00;52;5241;43;0;2;2;1;1;2;99999;2;1;99999;99999;1;1;1;2;8;2;2;1;2;2;2;99999;99999;99999;99999;99999;99999;1;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;5;1;2;3;1;1;1;88888;88888;1;1;2;88888;1;2;1;1;2;99999;1;1;99999;99999;1;1;1;1;88888;1;1;0;2;0;0;1;0;0;2;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;2;0;15;0;1;2;1;2;2;2;99999;99999;5;2;99999;99999;99999;99999;0.974884043502929;253.787500071735;5241
06363;52;5241;43;06363-1;1;50;1974-02-24;99999;99999;2;2;99999;8;99999;1;1;06363-2;4;3;99999;4;2;99999;2;3;4;4;4;4;76;22;76220730;99999;99999;20;20;99999;99999;7652;5241;6;1;12;1;0;1;0;1;2;1;1;2;1;1;1;41;2;1;3;19;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;850;858,8706694;0;0;40;850;858,8706694;0,989671705;1;2;2;8;107,6092576;2024-04-22 16:31:00;52;5241;43;0;2;2;1;1;2;99999;2;5;99999;99999;99999;1;2;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;2;4;1;2;2;1;1;2;2;2;2;2;2;2;99999;2;99999;2;99999;99999;99999;1;1;1;2;2;1;0;1;0;0;0;0;0;0;1;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;4;2;0;0;1;1;2;1;2;2;99999;99999;6;2;850;858.8706693736;425;429.4353346868;0.989671705310335;253.787500071735;5241
06363;52;5241;43;06363-2;2;27;99999;99999;27;1;1;99999;10;99999;5;99999;99999;1;3;99999;1;2;99999;2;4;4;4;4;4;76;23;76230550;99999;99999;26;26;99999;99999;7652;5241;1;1;12;1;0;1;0;1;2;1;1;2;1;1;1;41;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;4;1;1;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;7;0;0;0,989671705;1;2;2;2;314,2108888;2024-04-22 16:31:00;52;5241;43;0;2;2;1;1;2;99999;2;5;99999;99999;99999;1;2;2;5;2;1;1;1;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;2;4;1;2;2;1;1;2;2;2;2;2;2;2;99999;2;99999;2;99999;99999;99999;1;1;1;2;2;1;0;1;0;0;0;0;0;0;1;0;0;1;2;99999;2;99999;99999;41;41;41;41;1;4;2;0;0;1;1;2;1;2;2;99999;99999;6;2;850;858.8706693736;425;429.4353346868;0.989671705310335;253.787500071735;5241
06444;52;5241;43;06444-1;1;32;1991-10-03;99999;99999;1;1;99999;10;99999;1;1;06444-2;4;3;99999;2;1;06444-2;1;3;4;4;4;4;76;29;76291460;99999;99999;20;20;99999;99999;7652;5241;1;2;99999;1;0;0;1;1;1;1;1;2;1;1;1;3;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;1;2;0;36;1;41;2;2;2;2;2;2;1;99999;7;1;7;99999;2;2;99999;2;900;916,3143597;0;0;88888;99999;88888;99999;10;99999;99999;0,982195674;1;2;2;5;202,3018037;2024-02-28 14:29:00;52;5241;43;2;2;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;6;2;2;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;3;1;2;5;1;2;1;2;2;2;2;2;2;1;1;1;1;2;99999;1;2;99999;99999;1;1;1;2;1;1;1;0;1;0;1;0;0;1;1;1;1;2;2;99999;2;99999;99999;41;41;41;41;1;1;0;0;0;1;1;2;2;2;2;99999;99999;4;4;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
06444;52;5241;43;06444-2;2;26;1997-04-05;99999;99999;2;2;99999;8;99999;2;99999;99999;1;3;99999;2;1;06444-1;1;4;4;4;4;4;76;53;7653;99999;99999;15;15;99999;99999;7652;5241;1;1;7653;1;0;1;0;1;1;1;1;2;1;1;1;3;2;1;2;20;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;40;0;0;0,982195674;1;2;2;5;210,7845276;2024-02-28 14:29:00;52;5241;43;2;2;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;6;2;2;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;3;1;2;5;1;2;1;2;2;2;2;2;2;1;1;1;1;2;99999;1;2;99999;99999;1;1;1;2;1;1;1;0;1;0;1;0;0;1;1;1;1;2;2;99999;2;99999;99999;41;41;41;41;1;1;0;0;0;1;1;2;2;2;2;99999;99999;4;4;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
06444;52;5241;43;06444-3;3;6;2018-01-12;99999;99999;1;99999;99999;99999;99999;4;99999;99999;4;3;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;6;6;99999;99999;7652;5241;99999;99999;99999;0;0;0;0;1;1;2;1;2;1;1;4;41;2;99999;99999;99999;1;1;99999;2;1;1;41;2;2;2;2;2;2;2;1;2;99999;8;2;4;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,982195674;99999;99999;99999;2;186,6059741;2024-02-28 14:29:00;52;5241;43;2;2;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;6;2;2;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;3;1;2;5;1;2;1;2;2;2;2;2;2;1;1;1;1;2;99999;1;2;99999;99999;1;1;1;2;1;1;1;0;1;0;1;0;0;1;1;1;1;2;2;99999;2;99999;99999;41;41;41;41;1;1;0;0;0;1;1;2;2;2;2;99999;99999;4;4;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
06444;52;5241;43;06444-4;4;1;2022-10-01;99999;99999;1;99999;99999;99999;99999;4;99999;99999;1;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;76;53;7653;99999;99999;1;1;99999;99999;99999;99999;99999;99999;99999;0;0;0;0;2;99999;99999;99999;99999;1;1;4;3;2;99999;99999;99999;99999;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,982195674;99999;99999;99999;8;258,2652383;2024-02-28 14:29:00;52;5241;43;2;2;4;1;1;2;99999;2;1;99999;99999;1;1;2;2;6;2;2;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;1;1;0;0;0;0;0;1;3;1;2;5;1;2;1;2;2;2;2;2;2;1;1;1;1;2;99999;1;2;99999;99999;1;1;1;2;1;1;1;0;1;0;1;0;0;1;1;1;1;2;2;99999;2;99999;99999;41;41;41;41;1;1;0;0;0;1;1;2;2;2;2;99999;99999;4;4;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
06455;52;5241;43;06455-1;1;53;1970-05-07;99999;99999;2;2;99999;8;99999;1;2;99999;1;1;99999;5;2;99999;1;3;4;4;4;4;76;23;76231310;99999;99999;6;6;7653;765309;7652;5241;6;2;99999;1;0;0;1;1;1;1;1;2;1;2;2;9;2;1;2;21;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;1;2800;1527,1906;1;20;0;40;1;41;2;2;2;2;2;2;1;99999;7;1;7;99999;2;2;99999;2;1500;1527,1906;0;0;99999;99999;88888;99999;10;99999;99999;0,982195674;1;2;2;5;107,6092576;2024-02-16 10:30:00;52;5241;43;0;3;3;1;1;2;99999;2;1;99999;99999;2;1;2;1;9;3;2;1;2;1;2;99999;99999;99999;99999;99999;99999;2;1;1;0;0;0;1;2;2;2;99999;99999;99999;99999;1;2;2;99999;99999;99999;99999;99999;99999;1;5;1;2;4;1;1;1;2;1;2;2;2;2;1;1;1;1;1;1;1;1;99999;99999;1;1;1;2;2;2;1;0;1;0;1;0;0;0;3;1;0;3;2;99999;2;99999;99999;41;41;41;41;1;0;1;0;0;2;99999;99999;99999;99999;99999;99999;99999;4;2;99999;99999;99999;99999;0.982195673829201;253.787500071735;5241
