A01nficha;A01uf_mor;localidade_mor;setor_distrito_mor;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf_mor;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor;starttime;A01uf_dom;localidade_dom;setor_distrito_dom;A01ncriancas;A01npessoas13;A01npessoas;B01;B02;B02_1;B02_1_1;B02_2;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13;B13_1;B13_2;B13_3;B13_3_1_1;B13_3_1_2;B13_3_1_3;B13_3_1_4;B13_3_1_5;B13_3_1_88888;B14;B14_1;B14_1_1_1;B14_1_1_2;B14_1_1_3;B14_1_1_88888;B15;B15_1;B15_2;B15_3;B15_3_1_1;B15_3_1_2;B15_3_1_3;B15_3_1_88888;B16;B16_1;B16_2;B16_2_1_1;B16_2_1_2;B16_2_1_3;B16_2_1_4;B16_2_1_5;B16_2_1_88888;B17_1;B17_1_1;B17_2;B17_2_1;B17_2_2;B17_3;B17_4;B18_1;B18_2;B18_3;B19_1;B19_2;B19_3;B19_4;B19_5;B20;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1;C05;C05_1_1;C05_1_2;C06_1;C06_2;C07_1;C07_2;C07_3;C07_4;C07_5;C07_6;C07_7;C07_8;C07_9;C07_10;C07_11;C07_12;C07_13;C08;C08_1;C09;C09_1;C09_2;C10_1;C10_2;C10_3;C10_4;C11;C11_1;C11_2;C11_3;C11_4;D15;D16_1;D16_2;D16_3;D16_4;D16_5;grupo_ped;UPT;criterio_brasil;arranjos;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;infla_ipcadf_dom;peso_dom;localidade
04271;52;5242;49;04271-2;2;25;99999;99999;25;1;1;99999;10;99999;5;;99999;1;12;99999;1;2;99999;2;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;2;;1;0;1;0;2;;;;;1;1;1;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;4;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;44;0,0;0;0,984258285;1;2;2;2;15,15640684;2024-03-13 09:26:00;52;5242;49;0;2;2;1;1;2;;2;1;;;1;1;2;2;8;4;2;1;2;1;2;;;;;;;1;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;2;;;1;2;1;;1;1;2;2;2;2;1;2;;2;;1;1;;;1;1;2;2;2;1;1;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;12;59;59;59;2;;;;;2;;;;;;;;6;2;1412;1434.58279385162;706.0;717.291396925811;0,984258284744242;23,4277408452712;5242
04287;52;5242;49;04287-1;1;64;99999;99999;64;2;2;99999;5;99999;1;;99999;4;1;99999;5;2;99999;2;3;4;4;4;3;76;23;76230440;;;33;33;;;7652;5242;1;;;1;0;1;0;1;2;1;2;2;2;;;;2;1;13;15;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;1;2;2;2;;99999;1;1412;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;1412;1412;0;0;60;2824,0;2824;1;1;2;2;2;12,53157757;2024-07-26 13:22:00;52;5242;49;0;1;1;1;1;2;;2;1;;;1;1;2;2;6;3;1;2;1;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;2;1;2;4;1;2;2;2;2;1;1;1;1;2;1;2;;2;;2;;;;1;1;1;2;2;1;1;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;1;1;0;1;1;2;1;2;2;2;;;6;1;2824;2824.0;2824.0;2824.0;1,0;23,4277408452712;5242
04324;52;5242;49;04324-1;1;50;99999;99999;50;1;1;99999;5;99999;1;2;99999;1;12;99999;2;1;04324-2;1;3;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;;99999;2;;99999;1;20;0;;1;40;2;2;2;1;2;2;2;;4;;7;;2;2;;2;0;0;;99999;;99999;;99999;0;;99999;1;1;2;2;8;10,8465123;2024-07-10 11:45:00;52;5242;49;1;2;3;1;1;2;;2;1;;;1;2;1;2;4;2;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;;1;1;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;2;;2;;;40;40;40;40;2;;;;;2;;;;;;;;6;3;;;;;1,0;23,4277408452712;5242
04324;52;5242;49;04324-2;2;30;99999;99999;30;2;2;99999;5;99999;2;;99999;4;4;99999;2;1;04324-1;1;4;4;4;4;4;76;52;76520580;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;1;1;19;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;12;0,0;0;1;1;2;2;5;13,70419606;2024-07-10 11:45:00;52;5242;49;1;2;3;1;1;2;;2;1;;;1;2;1;2;4;2;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;;1;1;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;2;;2;;;40;40;40;40;2;;;;;2;;;;;;;;6;3;;;;;1,0;23,4277408452712;5242
04324;52;5242;49;04324-3;3;11;99999;99999;11;1;;99999;;99999;4;;99999;4;4;99999;;;99999;;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;;;0;0;0;0;2;;;;;1;1;1;40;2;;;;1;1;;1;1;2;40;2;2;2;2;2;2;2;2;1;;9;1;4;7;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;0;0;3;0,0;0;1;;;;2;14,52523764;2024-07-10 11:45:00;52;5242;49;1;2;3;1;1;2;;2;1;;;1;2;1;2;4;2;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;1;3;1;1;1;1;1;2;2;2;2;1;2;2;;1;1;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;2;;2;;;40;40;40;40;2;;;;;2;;;;;;;;6;3;;;;;1,0;23,4277408452712;5242
04353;52;5242;49;04353-1;1;39;99999;99999;39;1;1;99999;5;99999;1;;99999;4;1;99999;1;3;99999;1;4;4;1;1;4;76;53;7653;;;11;11;;;7652;5242;8;;;0;0;0;0;2;;;;;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;5;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;600;600;0;0;0;600,0;600;1;1;2;2;2;16,69177453;2024-07-12 16:37:00;52;5242;49;0;1;1;1;1;2;;2;1;;;1;1;2;4;7;3;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;1;3;1;2;2;2;2;1;2;2;2;2;1;2;;2;;2;;;;3;;;2;;1;0;1;0;0;0;0;0;0;0;0;0;0;2;;2;;;40;59;59;59;1;1;0;0;0;1;1;2;2;2;2;;;6;1;600;600.0;600.0;600.0;1,0;23,4277408452712;5242
04369;52;5242;49;04369-1;1;50;1973-10-12;99999;;1;1;99999;5;99999;1;2;99999;2;1;99999;1;2;99999;2;4;4;4;4;4;;;;;;;;;;7652;5242;;2;;1;0;0;1;1;2;1;2;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;2;2;2;2;2;;99999;2;;99999;1;21;0;;1;40;2;1;2;2;2;2;2;;2;1;1;3;;;;1;1500;1523,99022;0;0;;99999;;99999;;;99999;0,984258285;1;2;2;4;10,8465123;2024-03-21 12:58:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;1;4;6;3;1;1;2;2;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;5;1;2;5;2;2;2;2;1;1;1;2;2;2;2;1;1;2;;1;3;;;1;1;2;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;0;2;0;0;2;;;;;;;;6;7;;;;;0,984258284744242;23,4277408452712;5242
04369;52;5242;49;04369-2;2;22;2001-10-29;99999;;2;2;99999;5;99999;5;;99999;4;1;99999;1;3;99999;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;2;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;0;6;42;1;40;1;2;2;2;2;2;2;;1;1;3;;;;1;1;1800;1828,788264;0;0;;99999;;99999;30;;99999;0,984258285;1;2;2;5;15,85490611;2024-03-21 12:58:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;1;4;6;3;1;1;2;2;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;5;1;2;5;2;2;2;2;1;1;1;2;2;2;2;1;1;2;;1;3;;;1;1;2;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;0;2;0;0;2;;;;;;;;6;7;;;;;0,984258284744242;23,4277408452712;5242
04369;52;5242;49;04369-3;3;20;2003-05-03;99999;;1;1;99999;5;99999;5;;99999;4;1;99999;1;3;99999;2;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;;;44;1;40;2;2;2;2;2;1;2;;6;1;7;;2;2;;2;;99999;0;0;;99999;;99999;0;;99999;0,984258285;1;2;2;5;15,18511722;2024-03-21 12:58:00;52;5242;49;0;3;3;1;1;2;;2;1;;;1;1;1;4;6;3;1;1;2;2;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;5;1;2;5;2;2;2;2;1;1;1;2;2;2;2;1;1;2;;1;3;;;1;1;2;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;0;2;0;0;2;;;;;;;;6;7;;;;;0,984258284744242;23,4277408452712;5242
04417;52;5242;49;04417-1;1;29;99999;99999;29;2;2;99999;5;99999;1;2;99999;1;1;99999;1;2;99999;2;3;4;4;4;4;76;51;76510340;;;12;12;;;7652;5242;6;2;;1;0;1;0;1;2;1;2;2;1;1;1;40;2;1;5;18;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;7;2;2;2;;99999;2;;99999;1;0;3;44;1;40;2;2;2;2;2;2;1;;7;1;7;;2;2;;2;1200;1200;0;0;525;525;;99999;21;;99999;1;1;2;2;2;19,07315386;2024-07-11 14:47:00;52;5242;49;3;3;6;1;1;2;;2;1;;;1;1;2;2;9;3;2;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;1;1;3;1;2;2;2;1;1;1;2;2;2;1;1;1;2;;1;3;;;1;1;1;2;1;1;0;1;0;0;0;1;0;0;1;0;0;2;2;;2;;;40;40;59;59;2;;;;;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
04417;52;5242;49;04417-2;2;24;99999;99999;24;2;2;99999;5;99999;12;;99999;4;1;99999;1;3;99999;2;4;4;4;4;4;76;53;7653;;;10;10;7653;765310;7652;5242;1;2;;1;0;0;0;1;2;1;2;2;1;1;1;40;2;2;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;40;0,0;0;1;1;2;2;5;15,85490611;2024-07-11 14:47:00;52;5242;49;3;3;6;1;1;2;;2;1;;;1;1;2;2;9;3;2;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;1;1;3;1;2;2;2;1;1;1;2;2;2;1;1;1;2;;1;3;;;1;1;1;2;1;1;0;1;0;0;0;1;0;0;1;0;0;2;2;;2;;;40;40;59;59;2;;;;;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
04417;52;5242;49;04417-3;3;63;99999;99999;63;1;1;99999;5;99999;8;;99999;1;1;99999;1;2;99999;2;4;4;4;4;4;76;52;;2;2;;;;;;5242;;2;;1;0;1;0;2;;;;;1;1;1;40;2;;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;14;0,0;0;1;1;2;2;8;10,01888872;2024-07-11 14:47:00;52;5242;49;3;3;6;1;1;2;;2;1;;;1;1;2;2;9;3;2;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;1;1;3;1;2;2;2;1;1;1;2;2;2;1;1;1;2;;1;3;;;1;1;1;2;1;1;0;1;0;0;0;1;0;0;1;0;0;2;2;;2;;;40;40;59;59;2;;;;;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
04417;52;5242;49;04417-4;4;10;99999;99999;10;2;;99999;;99999;5;;99999;1;1;99999;;;99999;;4;4;4;4;4;76;53;7653;;;10;10;;;7652;5242;;;;0;0;0;0;1;2;1;2;2;2;;;;2;2;;;1;1;;1;1;2;40;2;2;2;2;2;2;2;2;1;;9;1;4;5;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;0;0;7;0,0;0;1;;;;2;15,90546384;2024-07-11 14:47:00;52;5242;49;3;3;6;1;1;2;;2;1;;;1;1;2;2;9;3;2;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;1;1;3;1;2;2;2;1;1;1;2;2;2;1;1;1;2;;1;3;;;1;1;1;2;1;1;0;1;0;0;0;1;0;0;1;0;0;2;2;;2;;;40;40;59;59;2;;;;;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
04417;52;5242;49;04417-5;5;5;99999;99999;5;1;;99999;;99999;5;;99999;1;1;99999;;;99999;;4;4;4;2;4;76;52;76520110;2;2;;;;;;5242;;;;1;0;0;0;1;2;1;2;2;1;1;4;40;2;;;;2;1;;1;1;1;40;2;2;2;2;2;2;2;2;1;;9;1;2;2;;;;;;;;;;99999;;;99999;;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;;99999;;0,0;0;1;;;;1;21,10060098;2024-07-11 14:47:00;52;5242;49;3;3;6;1;1;2;;2;1;;;1;1;2;2;9;3;2;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;1;1;3;1;2;2;2;1;1;1;2;2;2;1;1;1;2;;1;3;;;1;1;1;2;1;1;0;1;0;0;0;1;0;0;1;0;0;2;2;;2;;;40;40;59;59;2;;;;;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
04417;52;5242;49;04417-6;6;4;99999;99999;4;1;;99999;;99999;5;;99999;1;1;99999;;;99999;;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;;;0;0;0;0;1;2;1;2;2;1;1;4;40;2;;;;;1;;1;1;1;40;2;2;2;2;2;2;2;2;1;;9;1;1;;;;;;;;;;;99999;;;99999;;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;;99999;;0,0;0;1;;;;1;22,76838261;2024-07-11 14:47:00;52;5242;49;3;3;6;1;1;2;;2;1;;;1;1;2;2;9;3;2;1;2;2;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;3;1;1;3;1;2;2;2;1;1;1;2;2;2;1;1;1;2;;1;3;;;1;1;1;2;1;1;0;1;0;0;0;1;0;0;1;0;0;2;2;;2;;;40;40;59;59;2;;;;;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
04480;52;5242;49;04480-1;1;71;99999;99999;71;2;2;99999;5;99999;1;;99999;1;1;99999;5;2;99999;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;;;1;0;0;0;1;2;1;2;2;1;1;1;40;2;1;3;19;2;2;1;;;;;;;;;;;;;;;;;;;;;8;2;4;2;2;1;1400;1400;2;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;1400;1400;0;0;60;2800,0;2800;1;1;2;2;2;10,16547551;2024-07-26 15:33:00;52;5242;49;0;1;1;1;1;2;;2;3;;750;;1;2;2;8;3;2;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;2;;2;;;1;2;2;2;2;1;1;2;2;2;2;1;1;2;;2;;;;1;1;1;2;2;1;0;0;1;0;1;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;2;;;;;1;2;1;2;2;2;;;5;1;2800;2800.0;2800.0;2800.0;1,0;23,4277408452712;5242
04527;52;5242;49;04527-1;1;48;99999;99999;48;2;2;99999;5;99999;1;;99999;4;1;99999;1;2;99999;2;3;4;4;4;4;76;29;76291760;;;6;6;7629;76291760;7652;5242;8;1;7652;1;0;1;0;1;2;1;2;2;1;1;4;40;2;1;1;39;2;2;1;;;;;;;;;;;;;;;;;;;;;7;2;2;2;2;2;;99999;2;;99999;1;20;0;44;1;40;2;2;2;2;2;2;1;;7;1;7;;2;2;;2;200;200;0;0;400;400;;99999;;;99999;1;1;2;2;2;11,62445336;2024-07-10 12:47:00;52;5242;49;1;1;2;1;1;2;;2;3;;300;;2;1;4;4;2;1;2;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;1;2;;;1;2;2;2;1;1;2;2;2;2;1;2;;2;;2;;;;3;;;2;;1;0;1;0;0;0;0;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;2;4;0;0;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
04527;52;5242;49;04527-2;2;10;99999;99999;10;1;;99999;;99999;5;;99999;4;1;99999;;;99999;;4;4;4;4;4;76;53;7653;;;7;7;7653;765304;7652;5242;1;;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;5;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;0;0;10;0,0;0;1;;;;2;14,52523764;2024-07-10 12:47:00;52;5242;49;1;1;2;1;1;2;;2;3;;300;;2;1;4;4;2;1;2;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;1;2;;;1;2;2;2;1;1;2;2;2;2;1;2;;2;;2;;;;3;;;2;;1;0;1;0;0;0;0;0;0;1;0;0;0;2;;2;;;40;59;59;59;1;2;4;0;0;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
04591;52;5242;49;04591-1;1;43;99999;99999;43;2;2;99999;5;99999;1;1;04591-2;4;3;99999;2;1;04591-2;2;4;4;4;4;4;76;27;76270130;;;7;7;7651;76510010;7652;5242;2;2;;1;0;1;0;1;2;1;2;2;2;;;;2;1;4;25;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;6;1;1;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;400;400;0;0;14;400,0;400;1;1;2;2;2;15,86680205;2024-07-16 17:08:00;52;5242;49;2;4;6;1;1;2;;1;3;;350;;1;2;2;5;3;1;1;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;1;1;5;2;2;2;2;2;2;1;2;2;1;1;1;1;2;;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;2;59;59;59;1;0;2;0;0;1;1;2;2;2;2;;;6;5;;;;;1,0;23,4277408452712;5242
04591;52;5242;49;04591-2;2;49;99999;99999;49;1;1;99999;5;99999;2;;99999;1;4;99999;2;1;04591-1;1;4;4;4;4;4;76;27;76270130;;;7;7;7651;76510010;7652;5242;2;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;5;2;2;2;;99999;2;;99999;1;1;0;;1;42;2;1;2;2;2;2;2;;2;;7;;2;2;;1;1400;1400;0;0;;99999;;99999;0;;99999;1;1;2;2;2;12,11562745;2024-07-16 17:08:00;52;5242;49;2;4;6;1;1;2;;1;3;;350;;1;2;2;5;3;1;1;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;1;1;5;2;2;2;2;2;2;1;2;2;1;1;1;1;2;;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;2;59;59;59;1;0;2;0;0;1;1;2;2;2;2;;;6;5;;;;;1,0;23,4277408452712;5242
04591;52;5242;49;04591-3;3;19;99999;99999;19;1;1;99999;5;99999;4;;99999;1;4;99999;1;3;99999;1;4;4;4;4;4;76;27;76270130;;;7;7;7651;76510010;7652;5242;1;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;1;3;;1;40;2;2;1;2;2;2;2;;3;1;3;;;;1;1;1412;1412;0;0;;99999;;99999;0;;99999;1;1;2;2;5;16,51822361;2024-07-16 17:08:00;52;5242;49;2;4;6;1;1;2;;1;3;;350;;1;2;2;5;3;1;1;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;1;1;5;2;2;2;2;2;2;1;2;2;1;1;1;1;2;;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;2;59;59;59;1;0;2;0;0;1;1;2;2;2;2;;;6;5;;;;;1,0;23,4277408452712;5242
04591;52;5242;49;04591-4;4;14;99999;99999;14;2;;99999;;99999;4;;99999;1;4;99999;1;3;99999;;4;4;4;4;4;76;27;76270130;;;7;7;7651;76510010;7652;5242;1;2;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;2;;;1;1;;1;1;1;40;2;1;2;2;2;2;2;2;2;;2;4;4;9;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;40;0,0;0;1;;;;2;15,90546384;2024-07-16 17:08:00;52;5242;49;2;4;6;1;1;2;;1;3;;350;;1;2;2;5;3;1;1;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;1;1;5;2;2;2;2;2;2;1;2;2;1;1;1;1;2;;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;2;59;59;59;1;0;2;0;0;1;1;2;2;2;2;;;6;5;;;;;1,0;23,4277408452712;5242
04591;52;5242;49;04591-5;5;12;99999;99999;12;1;;99999;;99999;4;;99999;1;4;99999;;;99999;;4;4;4;4;4;76;28;76280410;;;7;7;7651;76510010;7652;5242;1;;;0;0;0;0;1;2;1;2;2;2;;;;2;;;;1;1;;1;1;1;40;2;1;2;2;2;2;2;2;2;;2;4;4;7;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;0;0;7;0,0;0;1;;;;2;14,52523764;2024-07-16 17:08:00;52;5242;49;2;4;6;1;1;2;;1;3;;350;;1;2;2;5;3;1;1;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;1;1;5;2;2;2;2;2;2;1;2;2;1;1;1;1;2;;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;2;59;59;59;1;0;2;0;0;1;1;2;2;2;2;;;6;5;;;;;1,0;23,4277408452712;5242
04591;52;5242;49;04591-6;6;11;99999;99999;11;2;;99999;;99999;4;;99999;4;4;99999;;;99999;;4;4;4;4;4;76;51;76510010;;;7;7;7651;76510010;7652;5242;1;;;0;0;0;0;1;2;1;2;2;2;;;;2;2;;;1;1;;1;1;1;40;2;1;2;2;2;2;2;2;2;;2;4;4;6;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;112;112;7;112,0;112;1;;;;2;15,90546384;2024-07-16 17:08:00;52;5242;49;2;4;6;1;1;2;;1;3;;350;;1;2;2;5;3;1;1;2;1;1;0;1;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;1;1;5;2;2;2;2;2;2;1;2;2;1;1;1;1;2;;2;;;;1;1;1;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;2;59;59;59;1;0;2;0;0;1;1;2;2;2;2;;;6;5;;;;;1,0;23,4277408452712;5242
04615;52;5242;49;04615-1;1;55;99999;99999;55;2;2;99999;5;99999;1;2;99999;1;2;99999;2;1;04615-3;2;3;4;4;4;4;76;52;76521250;2;2;;;;;;5242;;;;1;0;1;0;1;2;1;2;2;1;1;1;40;2;1;3;18;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;;99999;0;0;3;0,0;0;0,993036589;1;2;2;5;10,83606161;2024-05-29 10:34:00;52;5242;49;0;3;3;1;1;2;;1;1;;;1;1;2;2;5;2;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;3;1;1;2;1;2;2;2;2;1;1;2;2;2;1;1;1;2;;2;;;;1;1;1;2;2;1;1;0;1;1;0;1;0;0;1;0;0;1;2;;2;;;40;59;59;59;1;0;2;4;0;2;;;;;;;;6;6;2600;2618.231824;866.666666666667;872.743941333333;0,993036589108391;23,4277408452712;5242
